ApplicationDocsID,ApplNo,SubmissionType,SubmissionNo,ApplicationDocsTitle,ApplicationDocsURL,ApplicationDocsDate,VerificationStatus
20133,018612,SUPPL,50,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2008/018612Orig1s050.pdf,2012-03-27 00:00:00,INDEX ONLY - content not screened for IND information
20134,018613,SUPPL,9,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/18613s009s010_ovide.pdf,1999-04-30 00:00:00,INDEX ONLY - content not screened for IND information
20135,018613,SUPPL,10,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/18613s009s010_ovide.pdf,1999-04-30 00:00:00,INDEX ONLY - content not screened for IND information
20137,018631,SUPPL,30,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/97/018631_s030ap.pdf,1997-04-29 00:00:00,INDEX ONLY - content not screened for IND information
20138,018644,SUPPL,12,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/96/018644a_s010_s012_s013.pdf,2003-06-17 00:00:00,INDEX ONLY - content not screened for IND information
20139,018644,SUPPL,46,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2013/018644Orig1s046.pdf,2014-07-07 00:00:00,INDEX ONLY - content not screened for IND information
20140,018644,SUPPL,47,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2013/018644Orig1s047.pdf,2014-07-07 00:00:00,INDEX ONLY - content not screened for IND information
20141,018647,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/pre96/18-647_corzide.pdf,2011-11-08 00:00:00,INDEX ONLY - content not screened for IND information
20142,018651,SUPPL,11,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/18651S011_Marinol.pdf,1999-08-05 00:00:00,INDEX ONLY - content not screened for IND information
20143,018654,SUPPL,18,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/97/018654ap.pdf,1997-11-20 00:00:00,INDEX ONLY - content not screened for IND information
20144,018654,SUPPL,29,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/97/018654ap.pdf,1997-11-20 00:00:00,INDEX ONLY - content not screened for IND information
20145,018662,SUPPL,55,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2005/018662_S055_ACCUTANE_AP.pdf,2007-07-06 00:00:00,INDEX ONLY - content not screened for IND information
20146,018662,SUPPL,57,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2006/018662_S057_ACCUTANE_AP.pdf,2007-07-06 00:00:00,INDEX ONLY - content not screened for IND information
20147,018668,SUPPL,30,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/18-782S023.pdf,2003-02-05 00:00:00,INDEX ONLY - content not screened for IND information
20148,018680,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/pre96/018680_original_approval.pdf,2011-02-15 00:00:00,INDEX ONLY - content not screened for IND information
20149,018701,SUPPL,46,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2002/018701_S046_HALDOL_TABLETS_AP.pdf,2007-07-06 00:00:00,INDEX ONLY - content not screened for IND information
20150,018703,SUPPL,56,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/18703S56_zantac.html,2003-04-30 00:00:00,INDEX ONLY - content not screened for IND information
20151,018713,SUPPL,4,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/pre96/018713_S004_MYCELEX TROCHE_AP.pdf,2007-07-06 00:00:00,INDEX ONLY - content not screened for IND information
20152,018713,SUPPL,17,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/018713_S017_MYCELEX TROCHE_AP.pdf,2007-07-06 00:00:00,INDEX ONLY - content not screened for IND information
20153,018731,SUPPL,43,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/18-731S043_review.pdf,2004-04-14 00:00:00,INDEX ONLY - content not screened for IND information
20154,018754,SUPPL,25,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/97/18-754S025.pdf,2003-09-11 00:00:00,INDEX ONLY - content not screened for IND information
20155,018760,SUPPL,22,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/18240-s025_Tenormin.pdf,2001-06-04 00:00:00,INDEX ONLY - content not screened for IND information
20156,018768,SUPPL,41,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/18768S041_VePesid.pdf,1999-04-02 00:00:00,INDEX ONLY - content not screened for IND information
20157,018768,SUPPL,45,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2002/018768_S045_VEPESIDE.pdf,2007-07-06 00:00:00,INDEX ONLY - content not screened for IND information
20158,018780,SUPPL,37,"This Former NDA Was Deemed To Be a BLA on March 23, 2020.",http://www.accessdata.fda.gov/drugsatfda_docs/nda/pre96/018780_s037.pdf,2020-03-23 00:00:00,INDEX ONLY - content not screened for IND information
20159,018781,SUPPL,27,"This Former NDA Was Deemed To Be a BLA on March 23, 2020.",http://www.accessdata.fda.gov/drugsatfda_docs/nda/pre96/018781_s027_Humulin N.pdf,2020-03-23 00:00:00,INDEX ONLY - content not screened for IND information
20160,018782,SUPPL,23,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/18-782S023.pdf,2003-02-05 00:00:00,INDEX ONLY - content not screened for IND information
20161,018828,SUPPL,10,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/pre96/18828S010_Zovirax.pdf,2000-07-05 00:00:00,INDEX ONLY - content not screened for IND information
20162,018891,SUPPL,15,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/96/018891-S15_Catapres-TTS_toc.html,2003-08-05 00:00:00,INDEX ONLY - content not screened for IND information
20163,018936,SUPPL,54,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/18-936s054_Prozac.html,2004-08-09 00:00:00,INDEX ONLY - content not screened for IND information
20164,018936,SUPPL,60,0,"http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/018936_S060,S062,S063_ProzacTOC.html",2007-02-20 00:00:00,INDEX ONLY - content not screened for IND information
20165,018936,SUPPL,62,0,"http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/018936_S060,S062,S063_ProzacTOC.html",2007-02-20 00:00:00,INDEX ONLY - content not screened for IND information
20166,018936,SUPPL,63,0,"http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/018936_S060,S062,S063_ProzacTOC.html",2007-02-20 00:00:00,INDEX ONLY - content not screened for IND information
20167,018936,SUPPL,64,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2003/18936s064_Prozac.html,2003-09-25 00:00:00,INDEX ONLY - content not screened for IND information
20168,018936,SUPPL,93,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2011/018936Orig1s093.pdf,2013-10-21 00:00:00,INDEX ONLY - content not screened for IND information
20169,018936,SUPPL,97,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2013/018936Orig1s097.pdf,2015-11-18 00:00:00,INDEX ONLY - content not screened for IND information
20170,018948,SUPPL,16,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/pre96/018948a_s016_071492.pdf,1998-05-07 00:00:00,INDEX ONLY - content not screened for IND information
20171,018956,SUPPL,28,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/pre96/018956-S28_Omnipaque_toc.html,2003-08-05 00:00:00,INDEX ONLY - content not screened for IND information
20172,018972,SUPPL,17,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/18972S015S017.html,1999-01-05 00:00:00,INDEX ONLY - content not screened for IND information
20173,018972,SUPPL,18,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/18972-S014_Cordarone.pdf,1998-06-15 00:00:00,INDEX ONLY - content not screened for IND information
20174,018972,SUPPL,19,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/18972-s019_cordarone.pdf,1999-10-08 00:00:00,INDEX ONLY - content not screened for IND information
20175,018998,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/pre96/018998_Vasotec.html,2005-04-27 00:00:00,INDEX ONLY - content not screened for IND information
20176,018998,SUPPL,11,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/pre96/018998_S011_VASOTEC.pdf,2007-11-19 00:00:00,INDEX ONLY - content not screened for IND information
20177,018998,SUPPL,13,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/pre96/018998_S013_VASOTEC.pdf,2007-11-19 00:00:00,INDEX ONLY - content not screened for IND information
20178,018998,SUPPL,16,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/pre96/018998_S016_VASOTEC.pdf,2007-11-19 00:00:00,INDEX ONLY - content not screened for IND information
20179,018998,SUPPL,17,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/pre96/018998_S017_VASOTEC.pdf,2007-09-14 00:00:00,INDEX ONLY - content not screened for IND information
20180,018998,SUPPL,18,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/pre96/018998_S018_VASOTEC_AP.pdf,2007-07-06 00:00:00,INDEX ONLY - content not screened for IND information
20181,018998,SUPPL,20,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/pre96/018998_S020_VASOTEC_AP.pdf,2007-07-06 00:00:00,INDEX ONLY - content not screened for IND information
20182,018998,SUPPL,21,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/pre96/018998_S021_VASOTEC.pdf,2007-07-20 00:00:00,INDEX ONLY - content not screened for IND information
20183,018998,SUPPL,24,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/pre96/018998_S024_VASOTEC.pdf,2007-09-14 00:00:00,INDEX ONLY - content not screened for IND information
20184,018998,SUPPL,38,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/pre96/018998_s038_vasotec.pdf,2011-01-04 00:00:00,INDEX ONLY - content not screened for IND information
20185,018998,SUPPL,40,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/pre96/018998_s040_vasotec.pdf,2011-01-04 00:00:00,INDEX ONLY - content not screened for IND information
20186,018998,SUPPL,44,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/pre96/018998_s044_vasotec.pdf,2011-02-15 00:00:00,INDEX ONLY - content not screened for IND information
20187,018998,SUPPL,45,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/pre96/018998_S045_VASOTEC_AP.pdf,2007-06-12 00:00:00,INDEX ONLY - content not screened for IND information
20188,018998,SUPPL,46,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/pre96/018998_S046_VASOTEC_AP.pdf,2007-07-06 00:00:00,INDEX ONLY - content not screened for IND information
20189,018998,SUPPL,50,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/96/018998_S050_VASOTEC_AP.pdf,2007-07-06 00:00:00,INDEX ONLY - content not screened for IND information
20190,018998,SUPPL,52,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/1997/018998_S052_VASOTEC_AP.pdf,2007-04-09 00:00:00,INDEX ONLY - content not screened for IND information
20191,018998,SUPPL,57,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/20507-s001_Teczem.pdf,2001-06-22 00:00:00,INDEX ONLY - content not screened for IND information
20192,018998,SUPPL,58,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/18-998s058_Vasotec.html,2001-11-27 00:00:00,INDEX ONLY - content not screened for IND information
20193,018998,SUPPL,61,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2002/018998_S061_Vasotec_APPROVAL PACKAGE.pdf,2006-10-25 00:00:00,INDEX ONLY - content not screened for IND information
20194,018998,SUPPL,62,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2002/018998_S062_Vasotec_APPROVAL_PACKAGE.pdf,2006-10-25 00:00:00,INDEX ONLY - content not screened for IND information
20195,019010,SUPPL,6,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/pre96/019010_S006_Lupron Injection_APPROVAL PACKAGE.pdf,2007-07-09 00:00:00,INDEX ONLY - content not screened for IND information
20196,019010,SUPPL,31,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2005/019010_S031_Lupron Injection_APPROVAL_PACKAGE.pdf,2007-07-09 00:00:00,INDEX ONLY - content not screened for IND information
20197,019012,SUPPL,52,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2014/019012Orig1s052.pdf,2015-11-05 00:00:00,INDEX ONLY - content not screened for IND information
20198,019032,SUPPL,17,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2002/19-032s16s17_Tenex.html,2002-05-30 00:00:00,INDEX ONLY - content not screened for IND information
20199,019044,SUPPL,2,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/pre96/019044_s002_indium in-111 oxyquinoline.pdf,2011-02-15 00:00:00,INDEX ONLY - content not screened for IND information
20200,019044,SUPPL,8,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/pre96/019044_s008_indium in-111 oxyquinoline.pdf,2011-02-15 00:00:00,INDEX ONLY - content not screened for IND information
20201,019044,SUPPL,11,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/pre96/019044_s010_s011_s013_indium in-111 oxyquinoline.pdf,2011-02-15 00:00:00,INDEX ONLY - content not screened for IND information
20202,019044,SUPPL,13,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/pre96/019044_s010_s011_s013_indium in-111 oxyquinoline.pdf,2011-02-15 00:00:00,INDEX ONLY - content not screened for IND information
20203,019044,SUPPL,16,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/019044_s016_indium in-111 oxyquinoline.pdf,2011-02-15 00:00:00,INDEX ONLY - content not screened for IND information
20204,019057,SUPPL,15,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2002/19-057-S015.pdf,2004-01-06 00:00:00,INDEX ONLY - content not screened for IND information
20205,019090,SUPPL,37,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/19090s37_zantacinjection.html,2003-04-29 00:00:00,INDEX ONLY - content not screened for IND information
20206,019111,SUPPL,11,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2003/019111_s011_TUSSIONEX KINETIC.pdf,2008-08-01 00:00:00,INDEX ONLY - content not screened for IND information
20207,019125,SUPPL,28,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/96/19-125S028.pdf,2003-09-11 00:00:00,INDEX ONLY - content not screened for IND information
20208,019151,SUPPL,2,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/97/19151.pdf,1997-12-23 00:00:00,INDEX ONLY - content not screened for IND information
20209,019155,SUPPL,19,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/019155_S019 & S020_LAC_HYDRIN_LOTION_AP.pdf,2007-07-06 00:00:00,INDEX ONLY - content not screened for IND information
20210,019155,SUPPL,20,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/019155_S019 & S020_LAC_HYDRIN_LOTION_AP.pdf,2007-07-06 00:00:00,INDEX ONLY - content not screened for IND information
20211,019157,SUPPL,18,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/019157_018_PrediapredTOC.html,2006-05-08 00:00:00,INDEX ONLY - content not screened for IND information
20212,019194,SUPPL,5,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/19194-S005_Syprine.pdf,2001-06-08 00:00:00,INDEX ONLY - content not screened for IND information
20213,019201,SUPPL,18,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2002/19-201s018_Voltaren.html,2005-02-08 00:00:00,INDEX ONLY - content not screened for IND information
20214,019221,SUPPL,24,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/19221s024.pdf,1998-10-13 00:00:00,INDEX ONLY - content not screened for IND information
20215,019280,SUPPL,8,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/19281-S008_Cyklokapron.pdf,1999-09-09 00:00:00,INDEX ONLY - content not screened for IND information
20216,019304,SUPPL,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/019304a_s001.pdf,1998-10-26 00:00:00,INDEX ONLY - content not screened for IND information
20217,019309,SUPPL,8,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/pre96/019309_s008_vasotec iv injection.pdf,2011-02-15 00:00:00,INDEX ONLY - content not screened for IND information
20218,019309,SUPPL,11,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/pre96/019309_S011_VASOTEC I.V.INJECTION.pdf,2007-07-24 00:00:00,INDEX ONLY - content not screened for IND information
20219,019309,SUPPL,12,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/96/019309_S012_Vasotec I.V. Injection_APPROVAL PACKAGE.pdf,2007-07-09 00:00:00,INDEX ONLY - content not screened for IND information
20220,019309,SUPPL,15,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/pre96/019309_S015_Vasotec I.V. Injection_Approval Package.pdf,2006-10-26 00:00:00,INDEX ONLY - content not screened for IND information
20221,019309,SUPPL,17,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/pre96/019309_S014_Vasotec I.V. Injection_Approval Package.pdf,2006-10-26 00:00:00,INDEX ONLY - content not screened for IND information
20222,019309,SUPPL,18,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/pre96/019309_S018_Vasotec I.V. Injection_APPROVAL PACKAGE.pdf,2007-07-09 00:00:00,INDEX ONLY - content not screened for IND information
20223,019309,SUPPL,22,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/20507-s001_Teczem.pdf,2001-06-22 00:00:00,INDEX ONLY - content not screened for IND information
20224,019323,SUPPL,16,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/96/019323-S16_Temovate Ointment 0.05%_toc.html,2003-08-05 00:00:00,INDEX ONLY - content not screened for IND information
20225,019383,SUPPL,10,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/17559-S023_Proventil.pdf,1998-11-06 00:00:00,INDEX ONLY - content not screened for IND information
20226,019384,SUPPL,24,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/pre96/019384_S024_NOROXIN.pdf,2008-04-04 00:00:00,INDEX ONLY - content not screened for IND information
20227,019384,SUPPL,30,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/96/019384_S030_NOROXIN.pdf,2008-04-04 00:00:00,INDEX ONLY - content not screened for IND information
20228,019384,SUPPL,32,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/96/019384_S032_NOROXIN.pdf,2008-04-04 00:00:00,INDEX ONLY - content not screened for IND information
20229,019384,SUPPL,35,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/96/019384_S035_NOROXIN.pdf,2008-04-04 00:00:00,INDEX ONLY - content not screened for IND information
20230,019385,SUPPL,31,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/019385_S031_PERMAX.pdf,2009-01-12 00:00:00,INDEX ONLY - content not screened for IND information
20231,019385,SUPPL,35,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/019385_S035_PERMAX.pdf,2009-01-12 00:00:00,INDEX ONLY - content not screened for IND information
20232,019386,SUPPL,5,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/pre96/019386_S005_BREVIBLOC.pdf,2007-12-06 00:00:00,INDEX ONLY - content not screened for IND information
20233,019386,SUPPL,6,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/pre96/019386_S004&S006_BREVIBLOC.pdf,2007-12-06 00:00:00,INDEX ONLY - content not screened for IND information
20234,019386,SUPPL,9,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/pre96/019386_S009_BREVIBLOC_INJECTION.pdf,2008-02-19 00:00:00,INDEX ONLY - content not screened for IND information
20235,019386,SUPPL,10,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/pre96/019386_S010_BREVIBLOC_INJECTION.pdf,2008-02-19 00:00:00,INDEX ONLY - content not screened for IND information
20236,019386,SUPPL,11,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/pre96/019386_S011_BREVIBLOC.pdf,2008-02-19 00:00:00,INDEX ONLY - content not screened for IND information
20237,019386,SUPPL,12,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/pre96/019386_S012_BREVIBLOC.pdf,2008-02-19 00:00:00,INDEX ONLY - content not screened for IND information
