ApplicationDocsID,ApplicationDocsTypeID,ApplNo,SubmissionType,SubmissionNo,ApplicationDocsTitle,ApplicationDocsURL,ApplicationDocsDate,UnparsedExtraFields,screening_status
150,1,008372,SUPPL     ,44,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2015/008372Orig1s044ltr.pdf,2015-03-25 00:00:00,[],Unscreened Stage B index row
151,1,008381,SUPPL     ,27,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2003/08381slr027ltr.pdf,2003-07-06 00:00:00,[],Unscreened Stage B index row
152,1,008381,SUPPL     ,28,0,"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2008/08381s028,11265s029ltr.pdf",2008-04-09 00:00:00,[],Unscreened Stage B index row
153,1,008578,SUPPL     ,15,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/8578slr015ltr.pdf,2004-06-02 00:00:00,[],Unscreened Stage B index row
154,1,008678,SUPPL     ,25,0,"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2007/008678s025,s026ini.pdf",2007-05-01 00:00:00,[],Unscreened Stage B index row
155,1,008678,SUPPL     ,26,0,"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2007/008678s025,s026ini.pdf",2007-05-01 00:00:00,[],Unscreened Stage B index row
156,1,008678,SUPPL     ,28,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2016/008678Orig1s028ltr.pdf,2016-07-14 00:00:00,[],Unscreened Stage B index row
157,1,008708,SUPPL     ,22,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2003/08708slr022ltr.pdf,2004-06-02 00:00:00,[],Unscreened Stage B index row
158,1,008708,SUPPL     ,23,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2003/08708slr023ltr.pdf,2004-01-09 00:00:00,[],Unscreened Stage B index row
159,1,008720,SUPPL     ,16,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2004/08720s016ltr.pdf,2004-09-07 00:00:00,[],Unscreened Stage B index row
160,1,008762,SUPPL     ,21,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2001/08762s20s21s22s26ltr.pdf,2001-11-20 00:00:00,[],Unscreened Stage B index row
161,1,008762,SUPPL     ,26,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2001/08762s20s21s22s26ltr.pdf,2001-11-20 00:00:00,[],Unscreened Stage B index row
162,1,008762,SUPPL     ,31,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2003/08762slr031ltr.pdf,2003-03-26 00:00:00,[],Unscreened Stage B index row
163,1,008762,SUPPL     ,36,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2009/008762s036ltr.pdf,2009-04-29 00:00:00,[],Unscreened Stage B index row
164,1,008762,SUPPL     ,41,0,"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2011/008762s032,s039,s040,s041ltr.pdf",2011-12-01 00:00:00,[],Unscreened Stage B index row
165,1,008762,SUPPL     ,43,0,"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2011/008762s032,s039,s040,s041ltr.pdf",2011-12-01 00:00:00,[],Unscreened Stage B index row
166,1,008762,SUPPL     ,50,0,"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2014/008762Orig1s050,010151Orig1s038ltr.pdf",2014-01-28 00:00:00,[],Unscreened Stage B index row
167,1,008762,SUPPL     ,54,0,"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2016/08762Orig1s054,10151Orig1s041ltr.pdf",2016-01-26 00:00:00,[],Unscreened Stage B index row
168,1,008809,SUPPL     ,46,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/8809s046ltr.pdf,2002-06-04 00:00:00,[],Unscreened Stage B index row
169,1,008809,SUPPL     ,52,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2004/08809scf052ltr.pdf,2004-04-29 00:00:00,[],Unscreened Stage B index row
170,1,008809,SUPPL     ,65,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2012/008809s065ltr.pdf,2012-06-15 00:00:00,[],Unscreened Stage B index row
171,1,008848,SUPPL     ,25,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2005/008848s025ltr.pdf,2005-05-18 00:00:00,[],Unscreened Stage B index row
172,1,008922,SUPPL     ,16,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2009/008922s016ltr.pdf,2009-05-26 00:00:00,[],Unscreened Stage B index row
173,1,009000,SUPPL     ,23,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/9000s022ltr.pdf,2004-05-28 00:00:00,[],Unscreened Stage B index row
174,1,009053,SUPPL     ,22,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2003/09053slr022ltr.pdf,2003-01-10 00:00:00,[],Unscreened Stage B index row
175,1,009112,SUPPL     ,22,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2009/009112s022ltr.pdf,2009-07-15 00:00:00,[],Unscreened Stage B index row
176,1,009190,SUPPL     ,21,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2014/009190Orig1s021ltr.pdf,2014-03-24 00:00:00,[],Unscreened Stage B index row
177,1,009190,SUPPL     ,24,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2014/009190Orig1s024ltr.pdf,2014-04-07 00:00:00,[],Unscreened Stage B index row
178,1,009193,SUPPL     ,37,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2001/12015s23ltr.pdf,2001-05-22 00:00:00,[],Unscreened Stage B index row
179,1,009218,SUPPL     ,98,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/09218s098ltr.pdf,2002-05-03 00:00:00,[],Unscreened Stage B index row
180,1,009218,SUPPL     ,101,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2005/009218s101ltr.pdf,2005-09-07 00:00:00,[],Unscreened Stage B index row
181,1,009218,SUPPL     ,105,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2007/009218s105ltr.pdf,2007-08-17 00:00:00,[],Unscreened Stage B index row
182,1,009218,SUPPL     ,107,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2011/009218s107ltr.pdf,2011-10-05 00:00:00,[],Unscreened Stage B index row
183,1,009218,SUPPL     ,115,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2015/009218Orig1s115ltr.pdf,2015-10-30 00:00:00,[],Unscreened Stage B index row
184,1,009321,SUPPL     ,28,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2015/009321Orig1s028ltr.pdf,2015-07-09 00:00:00,[],Unscreened Stage B index row
185,1,009330,SUPPL     ,21,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/9330s021ltr.pdf,2002-06-17 00:00:00,[],Unscreened Stage B index row
186,1,009330,SUPPL     ,25,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2010/009330s025ltr.pdf,2010-03-18 00:00:00,[],Unscreened Stage B index row
187,1,009330,SUPPL     ,30,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2015/009330Orig1s030ltr.pdf,2015-07-29 00:00:00,[],Unscreened Stage B index row
188,1,009402,SUPPL     ,37,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2003/09402slr037ltr.pdf,2003-12-16 00:00:00,[],Unscreened Stage B index row
189,1,009402,SUPPL     ,39,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2003/09402slr037ltr.pdf,2003-12-16 00:00:00,[],Unscreened Stage B index row
190,1,009402,SUPPL     ,40,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2004/09402s040ltr.pdf,2004-07-28 00:00:00,[],Unscreened Stage B index row
191,1,009402,SUPPL     ,41,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2007/009402s041ltr.pdf,2007-10-15 00:00:00,[],Unscreened Stage B index row
192,1,009435,SUPPL     ,36,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2010/009435s035s036ltr.pdf,2010-03-18 00:00:00,[],Unscreened Stage B index row
193,1,009486,SUPPL     ,28,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2003/09486slr028ltr.pdf,2003-11-05 00:00:00,[],Unscreened Stage B index row
194,1,009866,SUPPL     ,77,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2009/009866s077s79ltr.pdf,2009-11-09 00:00:00,[],Unscreened Stage B index row
195,1,009866,SUPPL     ,80,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2010/009866s080ltr.pdf,2010-06-28 00:00:00,[],Unscreened Stage B index row
196,1,010040,SUPPL     ,163,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2003/10040spd163ltr.pdf,2003-10-01 00:00:00,[],Unscreened Stage B index row
197,1,010151,SUPPL     ,22,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2001/08762s20s21s22s26ltr.pdf,2001-11-20 00:00:00,[],Unscreened Stage B index row
198,1,010151,SUPPL     ,30,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2001/08762s20s21s22s26ltr.pdf,2001-11-20 00:00:00,[],Unscreened Stage B index row
199,1,010151,SUPPL     ,32,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2001/08762s20s21s22s26ltr.pdf,2001-11-20 00:00:00,[],Unscreened Stage B index row
200,1,010151,SUPPL     ,33,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2001/08762s20s21s22s26ltr.pdf,2001-11-20 00:00:00,[],Unscreened Stage B index row
201,1,010151,SUPPL     ,37,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2013/010151Orig1s037ltr.pdf,2013-03-08 00:00:00,[],Unscreened Stage B index row
202,1,010151,SUPPL     ,38,0,"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2014/008762Orig1s050,010151Orig1s038ltr.pdf",2014-01-28 00:00:00,[],Unscreened Stage B index row
203,1,010151,SUPPL     ,40,0,"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2015/008762Orig1s052,10151Orig1s040ltr.pdf",2015-04-17 00:00:00,[],Unscreened Stage B index row
204,1,010151,SUPPL     ,41,0,"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2016/08762Orig1s054,10151Orig1s041ltr.pdf",2016-01-26 00:00:00,[],Unscreened Stage B index row
205,1,010155,SUPPL     ,22,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2011/010155s022s023ltr.pdf,2011-11-16 00:00:00,[],Unscreened Stage B index row
206,1,010155,SUPPL     ,23,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2011/010155s022s023ltr.pdf,2011-11-16 00:00:00,[],Unscreened Stage B index row
207,1,010187,SUPPL     ,57,0,"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2004/10187slr057,058,18029slr028,029ltr.pdf",2004-05-27 00:00:00,[],Unscreened Stage B index row
208,1,010187,SUPPL     ,58,0,"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2004/10187slr057,058,18029slr028,029ltr.pdf",2004-05-27 00:00:00,[],Unscreened Stage B index row
209,1,010187,SUPPL     ,60,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/10187s60ltr.pdf,2002-01-11 00:00:00,[],Unscreened Stage B index row
210,1,010187,SUPPL     ,66,0,"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2006/010187s066,067,018029s037,s038,021284s006,s008LTR.pdf",2006-08-11 00:00:00,[],Unscreened Stage B index row
211,1,010187,SUPPL     ,67,0,"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2006/010187s066,067,018029s037,s038,021284s006,s008LTR.pdf",2006-08-11 00:00:00,[],Unscreened Stage B index row
212,1,010187,SUPPL     ,69,0,"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2007/010187s069,018029s040,021284s011ltr.pdf",2007-05-01 00:00:00,[],Unscreened Stage B index row
213,1,010187,SUPPL     ,72,0,"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2010/010187s072,018029s042,021284s017ltr.pdf",2010-11-18 00:00:00,[],Unscreened Stage B index row
214,1,010187,SUPPL     ,73,0,"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2010/021278s013,010187s073,021284s018,018029s043ltr.pdf",2010-12-15 00:00:00,[],Unscreened Stage B index row
215,1,010187,SUPPL     ,74,0,"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2013/010187Orig1s074,018029Orig1s044,021284Orig1s019ltr.pdf",2013-06-11 00:00:00,[],Unscreened Stage B index row
216,1,010187,SUPPL     ,80,0,"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2015/010187Orig1s080,018029Orig1s049,021284Orig1s027ltr.pdf",2015-04-21 00:00:00,[],Unscreened Stage B index row
217,1,010379,SUPPL     ,45,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2001/10379s45ltr.pdf,2001-09-13 00:00:00,[],Unscreened Stage B index row
218,1,010392,SUPPL     ,41,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2001/11795S18LTR.PDF,2001-03-21 00:00:00,[],Unscreened Stage B index row
219,1,010402,SUPPL     ,46,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2004/10402slr046ltr.pdf,2004-04-29 00:00:00,[],Unscreened Stage B index row
220,1,010402,SUPPL     ,51,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2006/010402s051LTR.pdf,2006-06-06 00:00:00,[],Unscreened Stage B index row
221,1,010402,SUPPL     ,55,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2008/010402s055ltr.pdf,2008-03-04 00:00:00,[],Unscreened Stage B index row
222,1,010417,SUPPL     ,27,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2010/010417s027ltr.pdf,2010-02-25 00:00:00,[],Unscreened Stage B index row
223,1,010571,SUPPL     ,95,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2001/10571S95ltr.pdf,2001-04-03 00:00:00,[],Unscreened Stage B index row
224,1,010596,SUPPL     ,9,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2001/10596s9s12ltr.pdf,2001-04-09 00:00:00,[],Unscreened Stage B index row
225,1,010596,SUPPL     ,12,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2001/10596s9s12ltr.pdf,2001-04-09 00:00:00,[],Unscreened Stage B index row
226,1,010596,SUPPL     ,17,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/10596s17ltr.pdf,2002-04-17 00:00:00,[],Unscreened Stage B index row
227,1,010669,SUPPL     ,21,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2001/10669s21s22s23ltr.pdf,2001-07-24 00:00:00,[],Unscreened Stage B index row
228,1,010669,SUPPL     ,23,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2001/10669s21s22s23ltr.pdf,2001-07-24 00:00:00,[],Unscreened Stage B index row
229,1,010669,SUPPL     ,28,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2003/10669slr028ltr.pdf,2003-11-25 00:00:00,[],Unscreened Stage B index row
230,1,010669,SUPPL     ,29,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2005/010669s029ltr.pdf,2005-05-25 00:00:00,[],Unscreened Stage B index row
231,1,010669,SUPPL     ,30,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2010/010669s030ltr.pdf,2010-04-28 00:00:00,[],Unscreened Stage B index row
232,1,010669,SUPPL     ,32,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2011/010669s032ltr.pdf,2011-11-03 00:00:00,[],Unscreened Stage B index row
233,1,010679,SUPPL     ,29,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2004/10679slr029ltr.pdf,2004-06-01 00:00:00,[],Unscreened Stage B index row
234,1,010721,SUPPL     ,58,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2012/010721Orig1s058ltr.pdf,2012-10-24 00:00:00,[],Unscreened Stage B index row
235,1,010742,SUPPL     ,65,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2001/10571S95ltr.pdf,2001-04-03 00:00:00,[],Unscreened Stage B index row
236,1,010775,SUPPL     ,31,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/10775s031ltr.pdf,2002-05-10 00:00:00,[],Unscreened Stage B index row
237,1,010841,SUPPL     ,13,0,"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2003/10841slr013,014ltr.pdf",2003-10-01 00:00:00,[],Unscreened Stage B index row
238,1,010841,SUPPL     ,20,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2007/010841s020LTR.pdf,2007-02-12 00:00:00,[],Unscreened Stage B index row
239,1,010841,SUPPL     ,21,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2009/010841s021ltr.pdf,2009-04-29 00:00:00,[],Unscreened Stage B index row
240,1,010841,SUPPL     ,23,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2011/010841s023ltr.pdf,2011-06-02 00:00:00,[],Unscreened Stage B index row
241,1,010909,SUPPL     ,13,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/10909s13ltr.pdf,2002-02-06 00:00:00,[],Unscreened Stage B index row
242,1,010926,SUPPL     ,17,0,"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/10926slr017,020,021,022ltr.pdf",2002-12-26 00:00:00,[],Unscreened Stage B index row
243,1,010926,SUPPL     ,22,0,"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/10926slr017,020,021,022ltr.pdf",2002-12-26 00:00:00,[],Unscreened Stage B index row
244,1,010926,SUPPL     ,30,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2004/10926s030ltr.pdf,2004-11-15 00:00:00,[],Unscreened Stage B index row
245,1,010996,SUPPL     ,68,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2004/10996scm068ltr.pdf,2004-06-01 00:00:00,[],Unscreened Stage B index row
246,1,010997,SUPPL     ,43,0,"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/10996slr061,%2010997slr043,%2016862slr033ltr.pdf",2002-08-01 00:00:00,[],Unscreened Stage B index row
247,1,010997,SUPPL     ,52,0,"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2009/010997s051,052,016862s041,042,017122s061,062ltr.pdf",2009-10-26 00:00:00,[],Unscreened Stage B index row
248,1,011011,SUPPL     ,70,0,"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2003/011011Orig1s070,s071ltr.pdf",2003-05-01 00:00:00,[],Unscreened Stage B index row
249,1,011127,SUPPL     ,61,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2001/10571S95ltr.pdf,2001-04-03 00:00:00,[],Unscreened Stage B index row
250,1,011145,SUPPL     ,90,0,"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2004/11145s090,091,11870s036ltr.pdf",2004-09-29 00:00:00,[],Unscreened Stage B index row
251,1,011145,SUPPL     ,92,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2004/11145s092ltr.pdf,2004-10-29 00:00:00,[],Unscreened Stage B index row
252,1,011145,SUPPL     ,93,0,"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2005/011145s093,011870s037ltr.pdf",2005-08-11 00:00:00,[],Unscreened Stage B index row
253,1,011213,SUPPL     ,24,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/10775s031ltr.pdf,2002-05-10 00:00:00,[],Unscreened Stage B index row
254,1,011265,SUPPL     ,28,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2004/11265slr028ltr.pdf,2004-01-22 00:00:00,[],Unscreened Stage B index row
255,1,011265,SUPPL     ,29,0,"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2008/08381s028,11265s029ltr.pdf",2008-04-09 00:00:00,[],Unscreened Stage B index row
256,1,011265,SUPPL     ,31,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2009/011265s031ltr.pdf,2009-11-09 00:00:00,[],Unscreened Stage B index row
257,1,011287,SUPPL     ,17,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2003/11287slr017ltr.pdf,2003-06-08 00:00:00,[],Unscreened Stage B index row
258,1,011287,SUPPL     ,18,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2003/11287slr018ltr.pdf,2003-12-11 00:00:00,[],Unscreened Stage B index row
259,1,011287,SUPPL     ,21,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2009/011287s021ltr.pdf,2009-05-04 00:00:00,[],Unscreened Stage B index row
260,1,011459,SUPPL     ,50,0,"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2016/011459Orig1s050,011795Orig1s027ltr.pdf",2016-02-22 00:00:00,[],Unscreened Stage B index row
261,1,011522,SUPPL     ,30,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/11522scf030ltr.pdf,2002-11-08 00:00:00,[],Unscreened Stage B index row
262,1,011522,SUPPL     ,32,0,"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2005/011522s032,033ltr.pdf",2005-08-04 00:00:00,[],Unscreened Stage B index row
263,1,011522,SUPPL     ,34,0,"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2006/011522s034, 037, 021303s013LTR.pdf",2006-07-27 00:00:00,[],Unscreened Stage B index row
264,1,011522,SUPPL     ,37,0,"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2006/011522s034, 037, 021303s013LTR.pdf",2006-07-27 00:00:00,[],Unscreened Stage B index row
265,1,011522,SUPPL     ,40,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2007/011522s040ltr.pdf,2007-06-14 00:00:00,[],Unscreened Stage B index row
266,1,011522,SUPPL     ,42,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2015/011522Orig1s042ltr.pdf,2015-10-06 00:00:00,[],Unscreened Stage B index row
267,1,011525,SUPPL     ,17,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2006/011525s017LTR.pdf,2006-09-27 00:00:00,[],Unscreened Stage B index row
268,1,011529,SUPPL     ,48,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/11529s048ltr.pdf,2002-06-28 00:00:00,[],Unscreened Stage B index row
269,1,011552,SUPPL     ,112,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2001/11552S112ltr.pdf,2001-04-03 00:00:00,[],Unscreened Stage B index row
270,1,011556,SUPPL     ,53,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/11556slr053ltr.pdf,2002-08-26 00:00:00,[],Unscreened Stage B index row
